mes,precio_m2,var_mensual,var_trimest,var_anual,zona
01/12/18,"11,6 €/m2","1,60 %","3,10 %","3,80 %",BARAJAS
01/11/18,"11,4 €/m2","1,10 %","1,00 %","2,00 %",BARAJAS
01/10/18,"11,3 €/m2","0,30 %","-2,00 %","3,10 %",BARAJAS
01/09/18,"11,3 €/m2","-0,40 %","-5,50 %","3,80 %",BARAJAS
01/08/18,"11,3 €/m2","-1,90 %","-3,20 %","1,80 %",BARAJAS
01/07/18,"11,5 €/m2","-3,30 %","-1,20 %","3,40 %",BARAJAS
01/06/18,"11,9 €/m2","2,00 %","2,20 %","8,80 %",BARAJAS
01/05/18,"11,7 €/m2","0,20 %","3,30 %","6,10 %",BARAJAS
01/04/18,"11,7 €/m2","0,00 %","6,00 %","4,40 %",BARAJAS
01/03/18,"11,7 €/m2","3,10 %","4,30 %","6,60 %",BARAJAS
01/02/18,"11,3 €/m2","2,80 %","1,10 %","6,40 %",BARAJAS
01/01/18,"11,0 €/m2","-1,50 %","0,50 %","6,60 %",BARAJAS
01/12/17,"11,2 €/m2","-0,10 %","3,00 %","10,30 %",BARAJAS
01/11/17,"11,2 €/m2","2,10 %","0,80 %","9,90 %",BARAJAS
01/10/17,"11,0 €/m2","1,00 %","-1,70 %","7,90 %",BARAJAS
01/09/17,"10,8 €/m2","-2,30 %","-0,90 %","9,90 %",BARAJAS
01/08/17,"11,1 €/m2","-0,40 %","0,80 %","10,30 %",BARAJAS
01/07/17,"11,1 €/m2","1,80 %","-0,30 %","8,90 %",BARAJAS
01/06/17,"10,9 €/m2","-0,60 %","0,10 %","8,60 %",BARAJAS
01/05/17,"11,0 €/m2","-1,40 %","3,60 %","13,60 %",BARAJAS
01/04/17,"11,2 €/m2","2,10 %","8,20 %","15,30 %",BARAJAS
01/03/17,"10,9 €/m2","2,90 %","8,00 %","10,10 %",BARAJAS
01/02/17,"10,6 €/m2","3,00 %","4,40 %","7,90 %",BARAJAS
01/01/17,"10,3 €/m2","1,90 %","1,70 %","3,30 %",BARAJAS
01/12/16,"10,1 €/m2","-0,50 %","2,70 %","3,90 %",BARAJAS
01/11/16,"10,2 €/m2","0,30 %","1,20 %","4,40 %",BARAJAS
01/10/16,"10,2 €/m2","2,90 %","-0,80 %","4,20 %",BARAJAS
01/09/16,"9,9 €/m2","-1,90 %","-2,10 %","3,20 %",BARAJAS
01/08/16,"10,1 €/m2","-1,60 %","3,80 %","6,90 %",BARAJAS
01/07/16,"10,2 €/m2","1,50 %","5,60 %","8,10 %",BARAJAS
01/06/16,"10,1 €/m2","4,00 %","1,50 %","4,90 %",BARAJAS
01/05/16,"9,7 €/m2","0,10 %","-1,60 %","0,00 %",BARAJAS
01/04/16,"9,7 €/m2","-2,50 %","-3,10 %","-0,40 %",BARAJAS
01/03/16,"9,9 €/m2","0,90 %","1,90 %","4,40 %",BARAJAS
01/02/16,"9,9 €/m2","-1,50 %","1,00 %","4,00 %",BARAJAS
01/01/16,"10,0 €/m2","2,50 %","2,60 %","5,50 %",BARAJAS
01/12/15,"9,7 €/m2","0,00 %","1,90 %","3,40 %",BARAJAS
01/11/15,"9,8 €/m2","0,10 %","3,60 %","3,20 %",BARAJAS
01/10/15,"9,7 €/m2","1,90 %","2,90 %","4,20 %",BARAJAS
01/09/15,"9,6 €/m2","1,60 %","-0,50 %","1,40 %",BARAJAS
01/08/15,"9,4 €/m2","-0,50 %","-2,90 %","-2,30 %",BARAJAS
01/07/15,"9,5 €/m2","-1,50 %","-2,70 %","0,10 %",BARAJAS
01/06/15,"9,6 €/m2","-0,80 %","1,00 %","1,30 %",BARAJAS
01/05/15,"9,7 €/m2","-0,30 %","2,30 %","-0,70 %",BARAJAS
01/04/15,"9,7 €/m2","2,20 %","2,70 %","-0,60 %",BARAJAS
01/03/15,"9,5 €/m2","0,50 %","0,90 %","-2,40 %",BARAJAS
01/02/15,"9,5 €/m2","0,10 %","0,20 %","-2,60 %",BARAJAS
01/01/15,"9,5 €/m2","0,40 %","1,20 %","-1,10 %",BARAJAS
01/12/14,"9,4 €/m2","-0,20 %","0,00 %","-1,80 %",BARAJAS
01/11/14,"9,5 €/m2","1,00 %","-1,90 %","-2,60 %",BARAJAS
01/10/14,"9,4 €/m2","-0,80 %","-1,10 %","-4,00 %",BARAJAS
01/09/14,"9,4 €/m2","-2,10 %","-0,60 %","-3,20 %",BARAJAS
01/08/14,"9,6 €/m2","1,90 %","-1,30 %","-1,00 %",BARAJAS
01/07/14,"9,5 €/m2","-0,30 %","-3,30 %","-2,60 %",BARAJAS
01/06/14,"9,5 €/m2","-2,80 %","-2,70 %","-2,80 %",BARAJAS
01/05/14,"9,8 €/m2","-0,30 %","0,40 %","-0,10 %",BARAJAS
01/04/14,"9,8 €/m2","0,40 %","2,10 %","0,20 %",BARAJAS
01/03/14,"9,7 €/m2","0,20 %","1,50 %","-0,40 %",BARAJAS
01/02/14,"9,7 €/m2","1,50 %","0,20 %","-2,30 %",BARAJAS
01/01/14,"9,6 €/m2","-0,30 %","-1,70 %","-6,90 %",BARAJAS
01/12/13,"9,6 €/m2","-1,10 %","-1,50 %","-5,90 %",BARAJAS
01/11/13,"9,7 €/m2","-0,30 %","-0,20 %","-4,40 %",BARAJAS
01/10/13,"9,7 €/m2","-0,10 %","0,30 %","-5,30 %",BARAJAS
01/09/13,"9,7 €/m2","0,20 %","-0,10 %","-5,00 %",BARAJAS
01/08/13,"9,7 €/m2","0,20 %","-0,40 %","-4,40 %",BARAJAS
01/07/13,"9,7 €/m2","-0,40 %","-0,50 %","-4,30 %",BARAJAS
01/06/13,"9,8 €/m2","-0,10 %","-0,30 %","-5,10 %",BARAJAS
01/05/13,"9,8 €/m2","0,10 %","-1,90 %","-6,30 %",BARAJAS
01/04/13,"9,8 €/m2","-0,20 %","-5,10 %","-7,60 %",BARAJAS
01/03/13,"9,8 €/m2","-1,70 %","-4,10 %","-8,20 %",BARAJAS
01/02/13,"10,0 €/m2","-3,30 %","-1,90 %","-4,80 %",BARAJAS
01/01/13,"10,3 €/m2","0,90 %","0,00 %","0,70 %",BARAJAS
01/12/12,"10,2 €/m2","0,50 %","-0,60 %","0,20 %",BARAJAS
01/11/12,"10,2 €/m2","-1,40 %","-0,30 %","-3,40 %",BARAJAS
01/10/12,"10,3 €/m2","0,30 %","1,40 %","-4,80 %",BARAJAS
01/09/12,"10,3 €/m2","0,80 %","-0,20 %","-2,50 %",BARAJAS
01/08/12,"10,2 €/m2","0,20 %","-2,40 %","-3,70 %",BARAJAS
01/07/12,"10,2 €/m2","-1,30 %","-3,90 %","-3,70 %",BARAJAS
01/06/12,"10,3 €/m2","-1,40 %","-3,50 %","-6,40 %",BARAJAS
01/05/12,"10,4 €/m2","-1,30 %","-0,20 %","-6,40 %",BARAJAS
01/04/12,"10,6 €/m2","-0,90 %","3,40 %","-7,10 %",BARAJAS
01/03/12,"10,7 €/m2","2,00 %","4,70 %","-6,30 %",BARAJAS
01/06/23,"13,3 €/m2","0,50 %","3,20 %","11,20 %",CARABANCHEL
01/05/23,"13,3 €/m2","-0,30 %","5,70 %","11,40 %",CARABANCHEL
01/04/23,"13,3 €/m2","3,00 %","5,70 %","12,40 %",CARABANCHEL
01/03/23,"12,9 €/m2","2,90 %","2,50 %","10,50 %",CARABANCHEL
01/02/23,"12,6 €/m2","-0,30 %","0,30 %","8,10 %",CARABANCHEL
01/01/23,"12,6 €/m2","-0,10 %","0,90 %","8,00 %",CARABANCHEL
01/12/22,"12,6 €/m2","0,70 %","1,00 %","8,60 %",CARABANCHEL
01/11/22,"12,5 €/m2","0,20 %","1,90 %","7,50 %",CARABANCHEL
01/10/22,"12,5 €/m2","0,00 %","2,20 %","8,20 %",CARABANCHEL
01/09/22,"12,5 €/m2","1,60 %","4,10 %","9,20 %",CARABANCHEL
01/08/22,"12,3 €/m2","0,60 %","3,10 %","8,20 %",CARABANCHEL
01/07/22,"12,2 €/m2","1,80 %","3,10 %","7,90 %",CARABANCHEL
01/06/22,"12,0 €/m2","0,70 %","2,60 %","5,10 %",CARABANCHEL
01/05/22,"11,9 €/m2","0,60 %","2,60 %","4,10 %",CARABANCHEL
01/04/22,"11,9 €/m2","1,30 %","1,60 %","3,80 %",CARABANCHEL
01/03/22,"11,7 €/m2","0,70 %","0,80 %","2,70 %",CARABANCHEL
01/02/22,"11,6 €/m2","-0,40 %","-0,30 %","2,40 %",CARABANCHEL
01/01/22,"11,7 €/m2","0,50 %","1,00 %","2,90 %",CARABANCHEL
01/12/21,"11,6 €/m2","-0,30 %","1,50 %","0,60 %",CARABANCHEL
01/11/21,"11,7 €/m2","0,90 %","2,50 %","0,00 %",CARABANCHEL
01/10/21,"11,6 €/m2","1,00 %","2,00 %","-2,40 %",CARABANCHEL
01/09/21,"11,4 €/m2","0,70 %","0,20 %","-5,30 %",CARABANCHEL
01/08/21,"11,4 €/m2","0,40 %","-0,70 %","-6,60 %",CARABANCHEL
01/07/21,"11,3 €/m2","-0,90 %","-0,80 %","-7,50 %",CARABANCHEL
01/06/21,"11,4 €/m2","-0,20 %","0,20 %","-9,60 %",CARABANCHEL
01/05/21,"11,4 €/m2","0,30 %","0,80 %","-8,70 %",CARABANCHEL
01/04/21,"11,4 €/m2","0,10 %","0,70 %","-7,50 %",CARABANCHEL
01/03/21,"11,4 €/m2","0,40 %","-1,30 %","-6,30 %",CARABANCHEL
01/02/21,"11,4 €/m2","0,10 %","-2,50 %","-6,00 %",CARABANCHEL
01/01/21,"11,3 €/m2","-1,80 %","-4,20 %","-4,40 %",CARABANCHEL
01/12/20,"11,5 €/m2","-0,90 %","-4,40 %","-1,70 %",CARABANCHEL
01/11/20,"11,7 €/m2","-1,60 %","-4,20 %","-1,40 %",CARABANCHEL
01/10/20,"11,8 €/m2","-2,00 %","-3,30 %","0,10 %",CARABANCHEL
01/09/20,"12,1 €/m2","-0,70 %","-4,40 %","0,70 %",CARABANCHEL
01/08/20,"12,2 €/m2","-0,70 %","-3,00 %","2,80 %",CARABANCHEL
01/07/20,"12,2 €/m2","-3,10 %","-0,80 %","3,70 %",CARABANCHEL
01/06/20,"12,6 €/m2","0,70 %","3,90 %","8,20 %",CARABANCHEL
01/05/20,"12,5 €/m2","1,60 %","3,80 %","8,70 %",CARABANCHEL
01/04/20,"12,3 €/m2","1,50 %","4,10 %","7,00 %",CARABANCHEL
01/03/20,"12,2 €/m2","0,70 %","3,50 %","5,50 %",CARABANCHEL
01/02/20,"12,1 €/m2","1,90 %","2,30 %","5,80 %",CARABANCHEL
01/01/20,"11,9 €/m2","0,90 %","0,30 %","4,70 %",CARABANCHEL
01/12/19,"11,8 €/m2","-0,50 %","-2,10 %","2,30 %",CARABANCHEL
01/11/19,"11,8 €/m2","-0,10 %","-0,20 %","3,10 %",CARABANCHEL
01/10/19,"11,8 €/m2","-1,40 %","0,20 %","6,50 %",CARABANCHEL
01/09/19,"12,0 €/m2","1,40 %","2,80 %","10,50 %",CARABANCHEL
01/08/19,"11,8 €/m2","0,20 %","2,50 %","8,90 %",CARABANCHEL
01/07/19,"11,8 €/m2","1,10 %","2,30 %","7,40 %",CARABANCHEL
01/06/19,"11,7 €/m2","1,20 %","1,30 %","6,30 %",CARABANCHEL
01/05/19,"11,5 €/m2","0,00 %","1,00 %","5,50 %",CARABANCHEL
01/04/19,"11,5 €/m2","0,10 %","1,80 %","4,70 %",CARABANCHEL
01/03/19,"11,5 €/m2","0,90 %","0,30 %","6,40 %",CARABANCHEL
01/02/19,"11,4 €/m2","0,80 %","-0,20 %","5,60 %",CARABANCHEL
01/01/19,"11,3 €/m2","-1,40 %","2,00 %","5,10 %",CARABANCHEL
01/12/18,"11,5 €/m2","0,30 %","5,80 %","8,80 %",CARABANCHEL
01/11/18,"11,5 €/m2","3,10 %","5,40 %","10,70 %",CARABANCHEL
01/10/18,"11,1 €/m2","2,20 %","1,00 %","9,40 %",CARABANCHEL
01/09/18,"10,9 €/m2","0,00 %","-1,10 %","8,60 %",CARABANCHEL
01/08/18,"10,9 €/m2","-1,20 %","-0,70 %","8,80 %",CARABANCHEL
01/07/18,"11,0 €/m2","0,10 %","-0,20 %","10,20 %",CARABANCHEL
01/06/18,"11,0 €/m2","0,40 %","1,50 %","12,40 %",CARABANCHEL
01/05/18,"10,9 €/m2","-0,70 %","1,20 %","11,00 %",CARABANCHEL
01/04/18,"11,0 €/m2","1,80 %","2,20 %","11,80 %",CARABANCHEL
01/03/18,"10,8 €/m2","0,10 %","2,50 %","10,80 %",CARABANCHEL
01/02/18,"10,8 €/m2","0,40 %","4,60 %","10,80 %",CARABANCHEL
01/01/18,"10,8 €/m2","2,10 %","6,20 %","10,90 %",CARABANCHEL
01/12/17,"10,6 €/m2","2,10 %","5,60 %","11,60 %",CARABANCHEL
01/11/17,"10,3 €/m2","1,90 %","3,60 %","10,90 %",CARABANCHEL
01/10/17,"10,1 €/m2","1,50 %","1,70 %","9,30 %",CARABANCHEL
01/09/17,"10,0 €/m2","0,20 %","2,30 %","8,30 %",CARABANCHEL
01/08/17,"10,0 €/m2","0,10 %","1,30 %","8,10 %",CARABANCHEL
01/07/17,"10,0 €/m2","2,10 %","1,20 %","8,90 %",CARABANCHEL
01/06/17,"9,8 €/m2","-0,80 %","0,00 %","7,60 %",CARABANCHEL
01/05/17,"9,9 €/m2","0,00 %","1,00 %","9,90 %",CARABANCHEL
01/04/17,"9,9 €/m2","0,90 %","1,50 %","10,50 %",CARABANCHEL
01/03/17,"9,8 €/m2","0,10 %","3,30 %","9,80 %",CARABANCHEL
01/02/17,"9,8 €/m2","0,50 %","4,70 %","9,10 %",CARABANCHEL
01/01/17,"9,7 €/m2","2,70 %","4,60 %","9,30 %",CARABANCHEL
01/12/16,"9,5 €/m2","1,40 %","2,40 %","7,20 %",CARABANCHEL
01/11/16,"9,3 €/m2","0,40 %","1,00 %","5,40 %",CARABANCHEL
01/10/16,"9,3 €/m2","0,60 %","1,40 %","5,20 %",CARABANCHEL
01/09/16,"9,2 €/m2","0,00 %","1,60 %","4,70 %",CARABANCHEL
01/08/16,"9,2 €/m2","0,80 %","3,00 %","6,00 %",CARABANCHEL
01/07/16,"9,2 €/m2","0,80 %","2,70 %","5,60 %",CARABANCHEL
01/06/16,"9,1 €/m2","1,30 %","2,10 %","5,30 %",CARABANCHEL
01/05/16,"9,0 €/m2","0,60 %","0,30 %","4,00 %",CARABANCHEL
01/04/16,"8,9 €/m2","0,20 %","0,30 %","4,00 %",CARABANCHEL
01/03/16,"8,9 €/m2","-0,50 %","0,90 %","3,80 %",CARABANCHEL
01/02/16,"8,9 €/m2","0,60 %","1,10 %","4,70 %",CARABANCHEL
01/01/16,"8,9 €/m2","0,80 %","0,70 %","4,40 %",CARABANCHEL
01/12/15,"8,8 €/m2","-0,30 %","0,00 %","3,80 %",CARABANCHEL
01/11/15,"8,8 €/m2","0,10 %","1,50 %","4,50 %",CARABANCHEL
01/10/15,"8,8 €/m2","0,10 %","1,80 %","4,80 %",CARABANCHEL
01/09/15,"8,8 €/m2","1,30 %","2,20 %","5,90 %",CARABANCHEL
01/08/15,"8,7 €/m2","0,40 %","0,90 %","4,70 %",CARABANCHEL
01/07/15,"8,7 €/m2","0,50 %","1,20 %","4,10 %",CARABANCHEL
01/06/15,"8,6 €/m2","0,00 %","0,60 %","2,40 %",CARABANCHEL
01/05/15,"8,6 €/m2","0,70 %","1,10 %","2,10 %",CARABANCHEL
01/04/15,"8,6 €/m2","0,00 %","0,70 %","2,00 %",CARABANCHEL
01/03/15,"8,6 €/m2","0,40 %","0,90 %","1,60 %",CARABANCHEL
01/02/15,"8,5 €/m2","0,30 %","0,90 %","1,00 %",CARABANCHEL
01/01/15,"8,5 €/m2","0,10 %","1,00 %","0,20 %",CARABANCHEL
01/12/14,"8,5 €/m2","0,50 %","2,00 %","-1,30 %",CARABANCHEL
01/11/14,"8,5 €/m2","0,40 %","1,80 %","-3,30 %",CARABANCHEL
01/10/14,"8,4 €/m2","1,10 %","1,10 %","-4,50 %",CARABANCHEL
01/09/14,"8,3 €/m2","0,20 %","-1,20 %","-4,70 %",CARABANCHEL
01/08/14,"8,3 €/m2","-0,20 %","-1,60 %","-4,90 %",CARABANCHEL
01/07/14,"8,3 €/m2","-1,10 %","-0,90 %","-4,60 %",CARABANCHEL
01/06/14,"8,4 €/m2","-0,30 %","-0,10 %","-4,30 %",CARABANCHEL
01/05/14,"8,5 €/m2","0,50 %","0,10 %","-4,30 %",CARABANCHEL
01/04/14,"8,4 €/m2","-0,40 %","-1,00 %","-5,70 %",CARABANCHEL
01/03/14,"8,4 €/m2","-0,10 %","-2,00 %","-5,40 %",CARABANCHEL
01/02/14,"8,5 €/m2","-0,50 %","-3,50 %","-6,70 %",CARABANCHEL
01/01/14,"8,5 €/m2","-1,40 %","-3,80 %","-6,50 %",CARABANCHEL
01/12/13,"8,6 €/m2","-1,60 %","-1,50 %","-5,20 %",CARABANCHEL
01/11/13,"8,8 €/m2","-0,80 %","0,10 %","-5,00 %",CARABANCHEL
01/10/13,"8,8 €/m2","0,90 %","1,00 %","-4,40 %",CARABANCHEL
01/09/13,"8,7 €/m2","0,00 %","-0,60 %","-5,20 %",CARABANCHEL
01/08/13,"8,7 €/m2","0,10 %","-1,00 %","-5,80 %",CARABANCHEL
01/07/13,"8,7 €/m2","-0,70 %","-1,90 %","-6,70 %",CARABANCHEL
01/06/13,"8,8 €/m2","-0,40 %","-1,30 %","-7,90 %",CARABANCHEL
01/05/13,"8,8 €/m2","-0,90 %","-2,50 %","-7,90 %",CARABANCHEL
01/04/13,"8,9 €/m2","-0,10 %","-1,90 %","-7,60 %",CARABANCHEL
01/03/13,"8,9 €/m2","-1,50 %","-1,80 %","-7,10 %",CARABANCHEL
01/02/13,"9,1 €/m2","-0,30 %","-1,70 %","-7,10 %",CARABANCHEL
01/01/13,"9,1 €/m2","0,00 %","-1,60 %","-6,80 %",CARABANCHEL
01/12/12,"9,1 €/m2","-1,40 %","-1,60 %","-6,50 %",CARABANCHEL
01/11/12,"9,2 €/m2","-0,20 %","-0,80 %","-4,30 %",CARABANCHEL
01/10/12,"9,2 €/m2","0,00 %","-1,50 %","-5,00 %",CARABANCHEL
01/09/12,"9,2 €/m2","-0,60 %","-3,40 %","-5,70 %",CARABANCHEL
01/08/12,"9,3 €/m2","-0,90 %","-3,30 %","-5,10 %",CARABANCHEL
01/07/12,"9,4 €/m2","-1,90 %","-2,80 %","-5,70 %",CARABANCHEL
01/06/12,"9,6 €/m2","-0,40 %","-0,40 %","-4,70 %",CARABANCHEL
01/05/12,"9,6 €/m2","-0,50 %","-1,60 %","-4,40 %",CARABANCHEL
01/04/12,"9,6 €/m2","0,40 %","-1,10 %","-4,10 %",CARABANCHEL
01/03/12,"9,6 €/m2","-1,50 %","-1,20 %","-3,60 %",CARABANCHEL
01/06/23,"20,1 €/m2","-0,70 %","0,50 %","11,80 %",CENTRO
01/05/23,"20,2 €/m2","1,20 %","-1,10 %","13,30 %",CENTRO
01/04/23,"20,0 €/m2","0,00 %","-0,80 %","12,20 %",CENTRO
01/03/23,"20,0 €/m2","-2,30 %","2,40 %","12,70 %",CENTRO
01/02/23,"20,5 €/m2","1,50 %","7,20 %","16,00 %",CENTRO
01/01/23,"20,2 €/m2","3,20 %","7,10 %","16,50 %",CENTRO
01/12/22,"19,5 €/m2","2,30 %","5,20 %","13,90 %",CENTRO
01/11/22,"19,1 €/m2","1,40 %","4,10 %","12,30 %",CENTRO
01/10/22,"18,8 €/m2","1,30 %","4,20 %","11,70 %",CENTRO
01/09/22,"18,6 €/m2","1,30 %","3,30 %","11,60 %",CENTRO
01/08/22,"18,3 €/m2","1,50 %","2,60 %","12,80 %",CENTRO
01/07/22,"18,1 €/m2","0,50 %","1,30 %","12,30 %",CENTRO
01/06/22,"18,0 €/m2","0,60 %","1,30 %","12,30 %",CENTRO
01/05/22,"17,9 €/m2","0,20 %","1,20 %","11,60 %",CENTRO
01/04/22,"17,8 €/m2","0,50 %","3,00 %","11,40 %",CENTRO
01/03/22,"17,7 €/m2","0,60 %","3,50 %","9,60 %",CENTRO
01/02/22,"17,6 €/m2","2,00 %","3,80 %","8,60 %",CENTRO
01/01/22,"17,3 €/m2","1,00 %","2,70 %","6,50 %",CENTRO
01/12/21,"17,1 €/m2","0,80 %","3,00 %","3,60 %",CENTRO
01/11/21,"17,0 €/m2","0,90 %","4,60 %","0,00 %",CENTRO
01/10/21,"16,8 €/m2","1,30 %","4,70 %","-3,00 %",CENTRO
01/09/21,"16,6 €/m2","2,40 %","3,90 %","-5,90 %",CENTRO
01/08/21,"16,3 €/m2","1,00 %","1,60 %","-8,70 %",CENTRO
01/07/21,"16,1 €/m2","0,50 %","0,60 %","-10,60 %",CENTRO
01/06/21,"16,0 €/m2","0,00 %","-1,10 %","-13,50 %",CENTRO
01/05/21,"16,0 €/m2","0,00 %","-1,50 %","-16,80 %",CENTRO
01/04/21,"16,0 €/m2","-1,20 %","-1,50 %","-16,40 %",CENTRO
01/03/21,"16,2 €/m2","-0,40 %","-2,20 %","-14,80 %",CENTRO
01/02/21,"16,2 €/m2","0,00 %","-4,40 %","-14,50 %",CENTRO
01/01/21,"16,2 €/m2","-1,80 %","-6,40 %","-13,30 %",CENTRO
01/12/20,"16,5 €/m2","-2,60 %","-6,40 %","-10,60 %",CENTRO
01/11/20,"17,0 €/m2","-2,10 %","-4,50 %","-8,80 %",CENTRO
01/10/20,"17,4 €/m2","-1,80 %","-3,50 %","-6,60 %",CENTRO
01/09/20,"17,7 €/m2","-0,60 %","-4,40 %","-4,10 %",CENTRO
01/08/20,"17,8 €/m2","-1,20 %","-7,50 %","-2,90 %",CENTRO
01/07/20,"18,0 €/m2","-2,70 %","-6,00 %","-1,30 %",CENTRO
01/06/20,"18,5 €/m2","-3,80 %","-2,60 %","1,80 %",CENTRO
01/05/20,"19,2 €/m2","0,50 %","1,20 %","5,80 %",CENTRO
01/04/20,"19,1 €/m2","0,80 %","2,10 %","4,90 %",CENTRO
01/03/20,"19,0 €/m2","0,00 %","2,60 %","4,80 %",CENTRO
01/02/20,"19,0 €/m2","1,30 %","2,00 %","4,50 %",CENTRO
01/01/20,"18,7 €/m2","1,30 %","0,80 %","4,20 %",CENTRO
01/12/19,"18,5 €/m2","-0,60 %","0,40 %","2,90 %",CENTRO
01/11/19,"18,6 €/m2","0,20 %","1,70 %","2,20 %",CENTRO
01/10/19,"18,6 €/m2","0,90 %","2,00 %","1,50 %",CENTRO
01/09/19,"18,4 €/m2","0,60 %","1,50 %","0,70 %",CENTRO
01/08/19,"18,3 €/m2","0,50 %","0,80 %","0,30 %",CENTRO
01/07/19,"18,2 €/m2","0,40 %","0,00 %","0,20 %",CENTRO
01/06/19,"18,2 €/m2","0,00 %","0,20 %","-0,80 %",CENTRO
01/05/19,"18,2 €/m2","-0,40 %","-0,10 %","-0,90 %",CENTRO
01/04/19,"18,2 €/m2","0,70 %","1,40 %","-1,70 %",CENTRO
01/03/19,"18,1 €/m2","-0,30 %","0,80 %","-1,80 %",CENTRO
01/02/19,"18,2 €/m2","1,10 %","-0,30 %","-0,40 %",CENTRO
01/01/19,"18,0 €/m2","0,00 %","-1,80 %","0,00 %",CENTRO
01/12/18,"18,0 €/m2","-1,40 %","-1,80 %","1,50 %",CENTRO
01/11/18,"18,2 €/m2","-0,50 %","-0,20 %","3,10 %",CENTRO
01/10/18,"18,3 €/m2","0,00 %","0,60 %","5,00 %",CENTRO
01/09/18,"18,3 €/m2","0,20 %","0,00 %","5,90 %",CENTRO
01/08/18,"18,3 €/m2","0,40 %","-0,30 %","6,60 %",CENTRO
01/07/18,"18,2 €/m2","-0,60 %","-1,90 %","5,50 %",CENTRO
01/06/18,"18,3 €/m2","0,00 %","-0,70 %","6,20 %",CENTRO
01/05/18,"18,3 €/m2","-1,20 %","0,40 %","6,10 %",CENTRO
01/04/18,"18,6 €/m2","0,60 %","3,10 %","6,10 %",CENTRO
01/03/18,"18,4 €/m2","1,10 %","4,20 %","6,70 %",CENTRO
01/02/18,"18,2 €/m2","1,40 %","3,20 %","6,00 %",CENTRO
01/01/18,"18,0 €/m2","1,60 %","3,10 %","5,80 %",CENTRO
01/12/17,"17,7 €/m2","0,20 %","2,40 %","6,80 %",CENTRO
01/11/17,"17,7 €/m2","1,30 %","3,20 %","8,80 %",CENTRO
01/10/17,"17,4 €/m2","0,90 %","1,10 %","9,20 %",CENTRO
01/09/17,"17,3 €/m2","1,00 %","0,30 %","10,40 %",CENTRO
01/08/17,"17,1 €/m2","-0,70 %","-0,80 %","11,80 %",CENTRO
01/07/17,"17,3 €/m2","0,10 %","-1,40 %","12,20 %",CENTRO
01/06/17,"17,2 €/m2","-0,10 %","-0,30 %","12,10 %",CENTRO
01/05/17,"17,3 €/m2","-1,30 %","0,30 %","11,50 %",CENTRO
01/04/17,"17,5 €/m2","1,20 %","2,90 %","14,50 %",CENTRO
01/03/17,"17,3 €/m2","0,40 %","4,30 %","14,30 %",CENTRO
01/02/17,"17,2 €/m2","1,30 %","6,00 %","14,80 %",CENTRO
01/01/17,"17,0 €/m2","2,50 %","6,30 %","13,30 %",CENTRO
01/12/16,"16,6 €/m2","2,00 %","5,80 %","14,00 %",CENTRO
01/11/16,"16,2 €/m2","1,70 %","6,00 %","12,50 %",CENTRO
01/10/16,"16,0 €/m2","2,00 %","3,90 %","11,90 %",CENTRO
01/09/16,"15,7 €/m2","2,20 %","1,80 %","10,60 %",CENTRO
01/08/16,"15,3 €/m2","-0,30 %","-1,00 %","9,30 %",CENTRO
01/07/16,"15,4 €/m2","0,00 %","0,70 %","10,80 %",CENTRO
01/06/16,"15,4 €/m2","-0,70 %","1,60 %","11,10 %",CENTRO
01/05/16,"15,5 €/m2","1,40 %","3,30 %","11,50 %",CENTRO
01/04/16,"15,3 €/m2","0,90 %","1,90 %","10,40 %",CENTRO
01/03/16,"15,1 €/m2","0,90 %","4,10 %","10,10 %",CENTRO
01/02/16,"15,0 €/m2","0,00 %","3,80 %","9,10 %",CENTRO
01/01/16,"15,0 €/m2","3,10 %","5,00 %","8,90 %",CENTRO
01/12/15,"14,5 €/m2","0,70 %","2,60 %","6,40 %",CENTRO
01/11/15,"14,4 €/m2","1,10 %","2,90 %","5,90 %",CENTRO
01/10/15,"14,3 €/m2","0,80 %","2,90 %","4,80 %",CENTRO
01/09/15,"14,2 €/m2","1,00 %","2,30 %","4,70 %",CENTRO
01/08/15,"14,0 €/m2","1,00 %","1,00 %","5,20 %",CENTRO
01/07/15,"13,9 €/m2","0,30 %","0,30 %","4,20 %",CENTRO
01/06/15,"13,8 €/m2","-0,30 %","0,70 %","3,80 %",CENTRO
01/05/15,"13,9 €/m2","0,30 %","1,00 %","3,70 %",CENTRO
01/04/15,"13,8 €/m2","0,70 %","0,60 %","3,80 %",CENTRO
01/03/15,"13,8 €/m2","0,00 %","0,60 %","3,10 %",CENTRO
01/02/15,"13,8 €/m2","-0,10 %","0,80 %","3,10 %",CENTRO
01/01/15,"13,8 €/m2","0,70 %","1,00 %","3,80 %",CENTRO
01/12/14,"13,7 €/m2","0,20 %","1,00 %","3,10 %",CENTRO
01/11/14,"13,6 €/m2","0,00 %","2,30 %","2,30 %",CENTRO
01/10/14,"13,6 €/m2","0,80 %","2,30 %","2,30 %",CENTRO
01/09/14,"13,5 €/m2","1,50 %","1,50 %","1,50 %",CENTRO
01/08/14,"13,3 €/m2","0,00 %","-0,40 %","0,00 %",CENTRO
01/07/14,"13,3 €/m2","0,00 %","0,00 %","0,00 %",CENTRO
01/06/14,"13,3 €/m2","-0,40 %","0,00 %","0,00 %",CENTRO
01/05/14,"13,4 €/m2","0,40 %","0,40 %","-0,30 %",CENTRO
