mes,precio_m2,var_mensual,var_trimest,var_anual,zona
01/01/19,3.118 €/m2,"-1,00 %","1,00 %","11,80 %",BARAJAS
01/12/18,3.151 €/m2,"0,50 %","1,90 %","13,20 %",BARAJAS
01/11/18,3.136 €/m2,"1,60 %","5,20 %","11,80 %",BARAJAS
01/10/18,3.086 €/m2,"-0,20 %","5,20 %","9,30 %",BARAJAS
01/09/18,3.092 €/m2,"3,70 %","6,50 %","15,80 %",BARAJAS
01/08/18,2.982 €/m2,"1,60 %","3,30 %","13,70 %",BARAJAS
01/07/18,2.935 €/m2,"1,10 %","3,30 %","11,40 %",BARAJAS
01/06/18,2.903 €/m2,"0,50 %","2,60 %","9,90 %",BARAJAS
01/05/18,2.887 €/m2,"1,70 %","1,40 %","9,20 %",BARAJAS
01/04/18,2.840 €/m2,"0,40 %","1,80 %","7,30 %",BARAJAS
01/03/18,2.828 €/m2,"-0,70 %","1,60 %","6,60 %",BARAJAS
01/02/18,2.849 €/m2,"2,10 %","1,50 %","6,70 %",BARAJAS
01/01/18,2.790 €/m2,"0,30 %","-1,20 %","4,60 %",BARAJAS
01/12/17,2.783 €/m2,"-0,80 %","4,20 %","6,10 %",BARAJAS
01/11/17,2.805 €/m2,"-0,70 %","7,00 %","8,10 %",BARAJAS
01/10/17,2.825 €/m2,"5,80 %","7,20 %","8,80 %",BARAJAS
01/09/17,2.670 €/m2,"1,80 %","1,10 %","2,90 %",BARAJAS
01/08/17,2.622 €/m2,"-0,50 %","-0,80 %","1,80 %",BARAJAS
01/07/17,2.635 €/m2,"-0,20 %","-0,40 %","1,90 %",BARAJAS
01/06/17,2.642 €/m2,"-0,10 %","-0,40 %","2,00 %",BARAJAS
01/05/17,2.644 €/m2,"-0,10 %","-1,00 %","2,00 %",BARAJAS
01/04/17,2.647 €/m2,"-0,20 %","-0,70 %","3,50 %",BARAJAS
01/03/17,2.653 €/m2,"-0,70 %","1,10 %","4,00 %",BARAJAS
01/02/17,2.671 €/m2,"0,10 %","2,90 %","4,50 %",BARAJAS
01/01/17,2.667 €/m2,"1,60 %","2,70 %","3,80 %",BARAJAS
01/12/16,2.623 €/m2,"1,10 %","1,10 %","2,60 %",BARAJAS
01/11/16,2.595 €/m2,"0,00 %","0,70 %","0,90 %",BARAJAS
01/10/16,2.596 €/m2,"0,00 %","0,40 %","2,00 %",BARAJAS
01/09/16,2.596 €/m2,"0,80 %","0,20 %","1,20 %",BARAJAS
01/08/16,2.576 €/m2,"-0,40 %","-0,60 %","-0,30 %",BARAJAS
01/07/16,2.586 €/m2,"-0,20 %","1,10 %","-0,30 %",BARAJAS
01/06/16,2.591 €/m2,"-0,10 %","1,60 %","-0,50 %",BARAJAS
01/05/16,2.593 €/m2,"1,40 %","1,40 %","0,40 %",BARAJAS
01/04/16,2.557 €/m2,"0,30 %","-0,50 %","-1,10 %",BARAJAS
01/03/16,2.550 €/m2,"-0,20 %","-0,30 %","-0,80 %",BARAJAS
01/02/16,2.556 €/m2,"-0,50 %","-0,60 %","-2,70 %",BARAJAS
01/01/16,2.570 €/m2,"0,50 %","0,90 %","-2,50 %",BARAJAS
01/12/15,2.558 €/m2,"-0,60 %","-0,30 %","-0,10 %",BARAJAS
01/11/15,2.572 €/m2,"1,00 %","-0,40 %","-1,30 %",BARAJAS
01/10/15,2.546 €/m2,"-0,80 %","-1,80 %","-3,20 %",BARAJAS
01/09/15,2.565 €/m2,"-0,70 %","-1,50 %","-1,70 %",BARAJAS
01/08/15,2.583 €/m2,"-0,40 %","0,00 %","0,40 %",BARAJAS
01/07/15,2.594 €/m2,"-0,40 %","0,30 %","0,20 %",BARAJAS
01/06/15,2.605 €/m2,"0,90 %","1,30 %","1,10 %",BARAJAS
01/05/15,2.582 €/m2,"-0,10 %","-1,70 %","1,00 %",BARAJAS
01/04/15,2.586 €/m2,"0,50 %","-1,90 %","0,70 %",BARAJAS
01/03/15,2.572 €/m2,"-2,10 %","0,40 %","-2,40 %",BARAJAS
01/02/15,2.628 €/m2,"-0,40 %","0,80 %","-0,60 %",BARAJAS
01/01/15,2.637 €/m2,"3,00 %","0,30 %","-0,20 %",BARAJAS
01/12/14,2.560 €/m2,"-1,80 %","-1,90 %","-2,90 %",BARAJAS
01/11/14,2.607 €/m2,"-0,80 %","1,30 %","-0,40 %",BARAJAS
01/10/14,2.629 €/m2,"0,70 %","1,50 %","-0,50 %",BARAJAS
01/09/14,2.611 €/m2,"1,50 %","1,30 %","-1,40 %",BARAJAS
01/08/14,2.573 €/m2,"-0,60 %","0,60 %","-2,00 %",BARAJAS
01/07/14,2.589 €/m2,"0,50 %","0,90 %","-3,20 %",BARAJAS
01/06/14,2.577 €/m2,"0,80 %","-2,20 %","-4,10 %",BARAJAS
01/05/14,2.558 €/m2,"-0,40 %","-3,30 %","-7,30 %",BARAJAS
01/04/14,2.567 €/m2,"-2,60 %","-2,80 %","-7,90 %",BARAJAS
01/03/14,2.636 €/m2,"-0,30 %","-0,10 %","-4,80 %",BARAJAS
01/02/14,2.644 €/m2,"0,10 %","1,00 %","-6,00 %",BARAJAS
01/01/14,2.641 €/m2,"0,10 %","0,00 %","-6,70 %",BARAJAS
01/12/13,2.638 €/m2,"0,70 %","-0,40 %","-7,00 %",BARAJAS
01/11/13,2.618 €/m2,"-0,90 %","-0,30 %","-8,50 %",BARAJAS
01/10/13,2.642 €/m2,"-0,30 %","-1,20 %","-10,20 %",BARAJAS
01/09/13,2.649 €/m2,"0,90 %","-1,40 %","-10,40 %",BARAJAS
01/08/13,2.626 €/m2,"-1,80 %","-4,80 %","-10,10 %",BARAJAS
01/07/13,2.674 €/m2,"-0,50 %","-4,00 %","-9,10 %",BARAJAS
01/06/13,2.687 €/m2,"-2,60 %","-2,90 %","-9,20 %",BARAJAS
01/05/13,2.758 €/m2,"-1,00 %","-1,90 %","-8,20 %",BARAJAS
01/04/13,2.786 €/m2,"0,60 %","-1,60 %","-8,70 %",BARAJAS
01/03/13,2.769 €/m2,"-1,50 %","-2,40 %","-9,50 %",BARAJAS
01/02/13,2.811 €/m2,"-0,70 %","-1,70 %","-7,10 %",BARAJAS
01/01/13,2.830 €/m2,"-0,20 %","-3,70 %","-6,70 %",BARAJAS
01/12/12,2.836 €/m2,"-0,90 %","-4,10 %","-6,60 %",BARAJAS
01/11/12,2.860 €/m2,"-2,70 %","-2,10 %","-7,80 %",BARAJAS
01/10/12,2.940 €/m2,"-0,60 %","-0,10 %","-5,80 %",BARAJAS
01/09/12,2.957 €/m2,"1,20 %","-0,10 %","-5,00 %",BARAJAS
01/08/12,2.922 €/m2,"-0,70 %","-2,70 %","-6,60 %",BARAJAS
01/07/12,2.942 €/m2,"-0,60 %","-3,60 %","-7,50 %",BARAJAS
01/06/12,2.959 €/m2,"-1,50 %","-3,20 %","-8,90 %",BARAJAS
01/05/12,3.004 €/m2,"-1,50 %","-0,80 %","-7,50 %",BARAJAS
01/04/12,3.051 €/m2,"-0,20 %","0,60 %","-6,50 %",BARAJAS
01/03/12,3.058 €/m2,"1,00 %","0,70 %","-3,60 %",BARAJAS
01/06/23,2.457 €/m2,"0,40 %","3,50 %","8,20 %",CARABANCHEL
01/05/23,2.448 €/m2,"2,10 %","3,00 %","9,30 %",CARABANCHEL
01/04/23,2.398 €/m2,"1,00 %","1,40 %","8,60 %",CARABANCHEL
01/03/23,2.374 €/m2,"-0,10 %","0,30 %","8,60 %",CARABANCHEL
01/02/23,2.377 €/m2,"0,50 %","0,90 %","9,90 %",CARABANCHEL
01/01/23,2.366 €/m2,"0,00 %","1,10 %","9,70 %",CARABANCHEL
01/12/22,2.366 €/m2,"0,40 %","1,10 %","9,80 %",CARABANCHEL
01/11/22,2.355 €/m2,"0,70 %","2,20 %","10,20 %",CARABANCHEL
01/10/22,2.340 €/m2,"0,00 %","1,80 %","9,40 %",CARABANCHEL
01/09/22,2.340 €/m2,"1,60 %","3,10 %","9,40 %",CARABANCHEL
01/08/22,2.304 €/m2,"0,30 %","2,90 %","8,40 %",CARABANCHEL
01/07/22,2.298 €/m2,"1,20 %","4,10 %","6,60 %",CARABANCHEL
01/06/22,2.270 €/m2,"1,30 %","3,90 %","4,30 %",CARABANCHEL
01/05/22,2.240 €/m2,"1,50 %","3,60 %","3,20 %",CARABANCHEL
01/04/22,2.208 €/m2,"1,00 %","2,40 %","3,90 %",CARABANCHEL
01/03/22,2.185 €/m2,"1,10 %","1,40 %","2,70 %",CARABANCHEL
01/02/22,2.162 €/m2,"0,30 %","1,20 %","0,50 %",CARABANCHEL
01/01/22,2.156 €/m2,"0,00 %","0,70 %","0,20 %",CARABANCHEL
01/12/21,2.155 €/m2,"0,80 %","0,70 %","-0,40 %",CARABANCHEL
01/11/21,2.138 €/m2,"-0,10 %","0,60 %","-1,40 %",CARABANCHEL
01/10/21,2.140 €/m2,"0,00 %","-0,80 %","-1,60 %",CARABANCHEL
01/09/21,2.140 €/m2,"0,70 %","-1,60 %","-1,70 %",CARABANCHEL
01/08/21,2.125 €/m2,"-1,40 %","-2,10 %","-3,10 %",CARABANCHEL
01/07/21,2.156 €/m2,"-0,90 %","1,50 %","-0,90 %",CARABANCHEL
01/06/21,2.176 €/m2,"0,20 %","2,30 %","0,90 %",CARABANCHEL
01/05/21,2.171 €/m2,"2,20 %","0,90 %","0,20 %",CARABANCHEL
01/04/21,2.124 €/m2,"-0,20 %","-1,30 %","-2,80 %",CARABANCHEL
01/03/21,2.127 €/m2,"-1,10 %","-1,70 %","-3,80 %",CARABANCHEL
01/02/21,2.152 €/m2,"0,00 %","-0,80 %","-2,60 %",CARABANCHEL
01/01/21,2.152 €/m2,"-0,60 %","-1,00 %","-2,20 %",CARABANCHEL
01/12/20,2.164 €/m2,"-0,20 %","-0,60 %","-2,00 %",CARABANCHEL
01/11/20,2.168 €/m2,"-0,30 %","-1,20 %","-1,90 %",CARABANCHEL
01/10/20,2.175 €/m2,"-0,10 %","-0,10 %","-1,40 %",CARABANCHEL
01/09/20,2.178 €/m2,"-0,80 %","1,00 %","-1,20 %",CARABANCHEL
01/08/20,2.194 €/m2,"0,80 %","1,20 %","1,00 %",CARABANCHEL
01/07/20,2.176 €/m2,"0,90 %","-0,40 %","1,10 %",CARABANCHEL
01/06/20,2.156 €/m2,"-0,50 %","-2,50 %","-0,70 %",CARABANCHEL
01/05/20,2.167 €/m2,"-0,80 %","-1,90 %","-0,50 %",CARABANCHEL
01/04/20,2.184 €/m2,"-1,20 %","-0,70 %","0,40 %",CARABANCHEL
01/03/20,2.211 €/m2,"0,10 %","0,10 %","2,40 %",CARABANCHEL
01/02/20,2.209 €/m2,"0,40 %","0,00 %","2,60 %",CARABANCHEL
01/01/20,2.200 €/m2,"-0,40 %","-0,20 %","2,30 %",CARABANCHEL
01/12/19,2.209 €/m2,"0,00 %","0,20 %","3,90 %",CARABANCHEL
01/11/19,2.210 €/m2,"0,20 %","1,80 %","3,60 %",CARABANCHEL
01/10/19,2.206 €/m2,"0,10 %","2,40 %","3,40 %",CARABANCHEL
01/09/19,2.204 €/m2,"1,50 %","1,50 %","4,70 %",CARABANCHEL
01/08/19,2.171 €/m2,"0,80 %","-0,30 %","3,90 %",CARABANCHEL
01/07/19,2.153 €/m2,"-0,90 %","-1,00 %","3,50 %",CARABANCHEL
01/06/19,2.172 €/m2,"-0,30 %","0,60 %","5,40 %",CARABANCHEL
01/05/19,2.179 €/m2,"0,20 %","1,20 %","7,80 %",CARABANCHEL
01/04/19,2.175 €/m2,"0,70 %","1,20 %","10,80 %",CARABANCHEL
01/03/19,2.159 €/m2,"0,30 %","1,50 %","12,10 %",CARABANCHEL
01/02/19,2.153 €/m2,"0,20 %","1,00 %","13,30 %",CARABANCHEL
01/01/19,2.150 €/m2,"1,10 %","0,80 %","14,70 %",CARABANCHEL
01/12/18,2.126 €/m2,"-0,30 %","1,00 %","14,70 %",CARABANCHEL
01/11/18,2.133 €/m2,"0,00 %","2,00 %","14,40 %",CARABANCHEL
01/10/18,2.133 €/m2,"1,30 %","2,60 %","14,40 %",CARABANCHEL
01/09/18,2.106 €/m2,"0,70 %","2,20 %","16,70 %",CARABANCHEL
01/08/18,2.090 €/m2,"0,50 %","3,40 %","18,30 %",CARABANCHEL
01/07/18,2.080 €/m2,"0,90 %","6,00 %","16,20 %",CARABANCHEL
01/06/18,2.061 €/m2,"2,00 %","7,00 %","16,20 %",CARABANCHEL
01/05/18,2.021 €/m2,"2,90 %","6,30 %","15,80 %",CARABANCHEL
01/04/18,1.963 €/m2,"1,90 %","4,80 %","14,80 %",CARABANCHEL
01/03/18,1.926 €/m2,"1,30 %","3,90 %","13,10 %",CARABANCHEL
01/02/18,1.901 €/m2,"1,50 %","2,00 %","12,90 %",CARABANCHEL
01/01/18,1.874 €/m2,"1,10 %","0,50 %","11,00 %",CARABANCHEL
01/12/17,1.853 €/m2,"-0,60 %","2,70 %","8,80 %",CARABANCHEL
01/11/17,1.864 €/m2,"0,00 %","5,50 %","10,80 %",CARABANCHEL
01/10/17,1.864 €/m2,"3,30 %","4,10 %","11,90 %",CARABANCHEL
01/09/17,1.805 €/m2,"2,20 %","1,70 %","9,90 %",CARABANCHEL
01/08/17,1.766 €/m2,"-1,30 %","1,20 %","9,40 %",CARABANCHEL
01/07/17,1.790 €/m2,"0,90 %","4,70 %","11,80 %",CARABANCHEL
01/06/17,1.774 €/m2,"1,60 %","4,20 %","8,90 %",CARABANCHEL
01/05/17,1.746 €/m2,"2,10 %","3,70 %","8,30 %",CARABANCHEL
01/04/17,1.710 €/m2,"0,50 %","1,30 %","5,20 %",CARABANCHEL
01/03/17,1.703 €/m2,"1,10 %","0,00 %","4,70 %",CARABANCHEL
01/02/17,1.684 €/m2,"-0,30 %","0,10 %","4,30 %",CARABANCHEL
01/01/17,1.688 €/m2,"-0,80 %","1,30 %","3,80 %",CARABANCHEL
01/12/16,1.703 €/m2,"1,20 %","3,70 %","3,50 %",CARABANCHEL
01/11/16,1.683 €/m2,"1,00 %","4,20 %","2,30 %",CARABANCHEL
01/10/16,1.666 €/m2,"1,50 %","4,00 %","1,00 %",CARABANCHEL
01/09/16,1.642 €/m2,"1,70 %","0,80 %","0,90 %",CARABANCHEL
01/08/16,1.615 €/m2,"0,80 %","0,20 %","-1,00 %",CARABANCHEL
01/07/16,1.601 €/m2,"-1,70 %","-1,50 %","-2,80 %",CARABANCHEL
01/06/16,1.629 €/m2,"1,10 %","0,20 %","-1,50 %",CARABANCHEL
01/05/16,1.611 €/m2,"-0,90 %","-0,20 %","-1,20 %",CARABANCHEL
01/04/16,1.626 €/m2,"0,00 %","0,00 %","0,00 %",CARABANCHEL
01/03/16,1.626 €/m2,"0,70 %","-1,20 %","1,40 %",CARABANCHEL
01/02/16,1.614 €/m2,"-0,70 %","-1,90 %","-1,20 %",CARABANCHEL
01/01/16,1.626 €/m2,"-1,10 %","-1,40 %","0,40 %",CARABANCHEL
01/12/15,1.645 €/m2,"0,00 %","1,00 %","0,80 %",CARABANCHEL
01/11/15,1.645 €/m2,"-0,30 %","0,80 %","1,30 %",CARABANCHEL
01/10/15,1.649 €/m2,"1,30 %","0,10 %","1,10 %",CARABANCHEL
01/09/15,1.628 €/m2,"-0,20 %","-1,60 %","1,50 %",CARABANCHEL
01/08/15,1.631 €/m2,"-0,90 %","0,00 %","1,60 %",CARABANCHEL
01/07/15,1.647 €/m2,"-0,50 %","1,20 %","1,00 %",CARABANCHEL
01/06/15,1.654 €/m2,"1,40 %","3,20 %","0,20 %",CARABANCHEL
01/05/15,1.631 €/m2,"0,30 %","-0,10 %","-1,70 %",CARABANCHEL
01/04/15,1.627 €/m2,"1,50 %","0,50 %","-2,80 %",CARABANCHEL
01/03/15,1.603 €/m2,"-1,90 %","-1,70 %","-7,10 %",CARABANCHEL
01/02/15,1.633 €/m2,"0,90 %","0,60 %","-7,40 %",CARABANCHEL
01/01/15,1.619 €/m2,"-0,70 %","-0,70 %","-8,90 %",CARABANCHEL
01/12/14,1.631 €/m2,"0,50 %","1,70 %","-6,00 %",CARABANCHEL
01/11/14,1.624 €/m2,"-0,40 %","1,10 %","-7,70 %",CARABANCHEL
01/10/14,1.631 €/m2,"1,70 %","0,10 %","-7,70 %",CARABANCHEL
01/09/14,1.605 €/m2,"-0,10 %","-2,80 %","-10,90 %",CARABANCHEL
01/08/14,1.606 €/m2,"-1,50 %","-3,30 %","-11,20 %",CARABANCHEL
01/07/14,1.630 €/m2,"-1,30 %","-2,60 %","-11,30 %",CARABANCHEL
01/06/14,1.651 €/m2,"-0,60 %","-4,30 %","-10,50 %",CARABANCHEL
01/05/14,1.660 €/m2,"-0,80 %","-5,80 %","-10,60 %",CARABANCHEL
01/04/14,1.674 €/m2,"-2,90 %","-5,80 %","-10,40 %",CARABANCHEL
01/03/14,1.725 €/m2,"-2,20 %","-0,60 %","-6,80 %",CARABANCHEL
01/02/14,1.763 €/m2,"-0,80 %","0,20 %","-4,80 %",CARABANCHEL
01/01/14,1.777 €/m2,"2,30 %","0,50 %","-4,00 %",CARABANCHEL
01/12/13,1.736 €/m2,"-1,30 %","-3,60 %","-7,30 %",CARABANCHEL
01/11/13,1.759 €/m2,"-0,50 %","-2,80 %","-7,60 %",CARABANCHEL
01/10/13,1.768 €/m2,"-1,80 %","-3,80 %","-9,50 %",CARABANCHEL
01/09/13,1.801 €/m2,"-0,40 %","-2,30 %","-10,00 %",CARABANCHEL
01/08/13,1.809 €/m2,"-1,50 %","-2,60 %","-11,20 %",CARABANCHEL
01/07/13,1.837 €/m2,"-0,40 %","-1,60 %","-11,00 %",CARABANCHEL
01/06/13,1.844 €/m2,"-0,70 %","-0,40 %","-11,90 %",CARABANCHEL
01/05/13,1.856 €/m2,"-0,60 %","0,20 %","-12,60 %",CARABANCHEL
01/04/13,1.868 €/m2,"0,90 %","0,90 %","-12,90 %",CARABANCHEL
01/03/13,1.851 €/m2,"-0,10 %","-1,20 %","-14,80 %",CARABANCHEL
01/02/13,1.853 €/m2,"0,10 %","-2,60 %","-16,10 %",CARABANCHEL
01/01/13,1.850 €/m2,"-1,20 %","-5,30 %","-16,50 %",CARABANCHEL
01/12/12,1.873 €/m2,"-1,50 %","-6,40 %","-16,10 %",CARABANCHEL
01/11/12,1.902 €/m2,"-2,60 %","-6,60 %","-15,80 %",CARABANCHEL
01/10/12,1.953 €/m2,"-2,30 %","-5,30 %","-14,90 %",CARABANCHEL
01/09/12,2.000 €/m2,"-1,80 %","-4,40 %","-12,40 %",CARABANCHEL
01/08/12,2.036 €/m2,"-1,30 %","-4,10 %","-10,70 %",CARABANCHEL
01/07/12,2.063 €/m2,"-1,40 %","-3,80 %","-11,60 %",CARABANCHEL
01/06/12,2.092 €/m2,"-1,50 %","-3,70 %","-12,10 %",CARABANCHEL
01/05/12,2.123 €/m2,"-1,00 %","-3,90 %","-11,90 %",CARABANCHEL
01/04/12,2.144 €/m2,"-1,40 %","-3,20 %","-11,90 %",CARABANCHEL
01/03/12,2.174 €/m2,"-1,60 %","-2,60 %","-12,60 %",CARABANCHEL
01/06/23,5.368 €/m2,"0,20 %","2,30 %","5,40 %",CENTRO
01/05/23,5.357 €/m2,"1,20 %","4,00 %","6,30 %",CENTRO
01/04/23,5.292 €/m2,"0,90 %","3,00 %","6,00 %",CENTRO
01/03/23,5.247 €/m2,"1,90 %","2,90 %","5,10 %",CENTRO
01/02/23,5.152 €/m2,"0,30 %","0,30 %","4,40 %",CENTRO
01/01/23,5.137 €/m2,"0,70 %","0,10 %","5,70 %",CENTRO
01/12/22,5.101 €/m2,"-0,70 %","-0,30 %","5,70 %",CENTRO
01/11/22,5.136 €/m2,"0,10 %","0,50 %","6,50 %",CENTRO
01/10/22,5.130 €/m2,"0,30 %","0,00 %","7,00 %",CENTRO
01/09/22,5.115 €/m2,"0,10 %","0,50 %","6,70 %",CENTRO
01/08/22,5.111 €/m2,"-0,30 %","1,40 %","6,80 %",CENTRO
01/07/22,5.128 €/m2,"0,70 %","2,70 %","8,00 %",CENTRO
01/06/22,5.092 €/m2,"1,00 %","2,00 %","7,90 %",CENTRO
01/05/22,5.040 €/m2,"1,00 %","2,10 %","6,60 %",CENTRO
01/04/22,4.992 €/m2,"0,00 %","2,70 %","5,70 %",CENTRO
01/03/22,4.994 €/m2,"1,20 %","3,50 %","5,20 %",CENTRO
01/02/22,4.935 €/m2,"1,50 %","2,30 %","4,00 %",CENTRO
01/01/22,4.860 €/m2,"0,70 %","1,30 %","3,00 %",CENTRO
01/12/21,4.826 €/m2,"0,10 %","0,70 %","2,10 %",CENTRO
01/11/21,4.822 €/m2,"0,50 %","0,70 %","1,10 %",CENTRO
01/10/21,4.796 €/m2,"0,10 %","1,00 %","-0,40 %",CENTRO
01/09/21,4.793 €/m2,"0,20 %","1,50 %","-1,10 %",CENTRO
01/08/21,4.786 €/m2,"0,80 %","1,20 %","-1,80 %",CENTRO
01/07/21,4.748 €/m2,"0,60 %","0,60 %","-2,90 %",CENTRO
01/06/21,4.721 €/m2,"-0,20 %","-0,50 %","-4,70 %",CENTRO
01/05/21,4.730 €/m2,"0,20 %","-0,40 %","-5,30 %",CENTRO
01/04/21,4.721 €/m2,"-0,50 %","0,10 %","-5,50 %",CENTRO
01/03/21,4.747 €/m2,"0,00 %","0,50 %","-4,90 %",CENTRO
01/02/21,4.747 €/m2,"0,60 %","-0,50 %","-5,00 %",CENTRO
01/01/21,4.717 €/m2,"-0,20 %","-2,10 %","-6,20 %",CENTRO
01/12/20,4.725 €/m2,"-0,90 %","-2,50 %","-6,00 %",CENTRO
01/11/20,4.769 €/m2,"-1,00 %","-2,10 %","-4,90 %",CENTRO
01/10/20,4.816 €/m2,"-0,60 %","-1,50 %","-3,90 %",CENTRO
01/09/20,4.847 €/m2,"-0,60 %","-2,20 %","-2,90 %",CENTRO
01/08/20,4.874 €/m2,"-0,30 %","-2,40 %","-2,30 %",CENTRO
01/07/20,4.890 €/m2,"-1,30 %","-2,10 %","-2,00 %",CENTRO
01/06/20,4.955 €/m2,"-0,80 %","-0,80 %","-0,80 %",CENTRO
01/05/20,4.993 €/m2,"0,00 %","-0,10 %","0,10 %",CENTRO
01/04/20,4.994 €/m2,"0,00 %","-0,70 %","0,10 %",CENTRO
01/03/20,4.993 €/m2,"-0,10 %","-0,70 %","0,10 %",CENTRO
01/02/20,4.996 €/m2,"-0,60 %","-0,30 %","0,10 %",CENTRO
01/01/20,5.028 €/m2,"0,00 %","0,30 %","1,40 %",CENTRO
01/12/19,5.027 €/m2,"0,30 %","0,70 %","1,50 %",CENTRO
01/11/19,5.013 €/m2,"0,00 %","0,50 %","1,60 %",CENTRO
01/10/19,5.012 €/m2,"0,40 %","0,50 %","2,30 %",CENTRO
01/09/19,4.992 €/m2,"0,00 %","0,00 %","1,30 %",CENTRO
01/08/19,4.990 €/m2,"0,00 %","0,00 %","0,50 %",CENTRO
01/07/19,4.990 €/m2,"-0,10 %","0,00 %","0,60 %",CENTRO
01/06/19,4.993 €/m2,"0,10 %","0,00 %","2,00 %",CENTRO
01/05/19,4.988 €/m2,"0,00 %","0,00 %","2,80 %",CENTRO
01/04/19,4.989 €/m2,"0,00 %","0,60 %","4,30 %",CENTRO
01/03/19,4.990 €/m2,"0,00 %","0,70 %","6,10 %",CENTRO
01/02/19,4.990 €/m2,"0,60 %","1,10 %","7,70 %",CENTRO
01/01/19,4.959 €/m2,"0,10 %","1,20 %","9,50 %",CENTRO
01/12/18,4.953 €/m2,"0,40 %","0,50 %","10,40 %",CENTRO
01/11/18,4.934 €/m2,"0,70 %","-0,70 %","11,50 %",CENTRO
01/10/18,4.901 €/m2,"-0,60 %","-1,10 %","12,40 %",CENTRO
01/09/18,4.929 €/m2,"-0,80 %","0,70 %","14,80 %",CENTRO
01/08/18,4.967 €/m2,"0,20 %","2,30 %","16,60 %",CENTRO
01/07/18,4.957 €/m2,"1,30 %","3,60 %","18,40 %",CENTRO
01/06/18,4.893 €/m2,"0,80 %","4,00 %","20,00 %",CENTRO
01/05/18,4.853 €/m2,"1,40 %","4,70 %","21,40 %",CENTRO
01/04/18,4.785 €/m2,"1,70 %","5,60 %","22,00 %",CENTRO
01/03/18,4.703 €/m2,"1,50 %","4,80 %","21,90 %",CENTRO
01/02/18,4.633 €/m2,"2,30 %","4,70 %","22,10 %",CENTRO
01/01/18,4.530 €/m2,"1,00 %","3,90 %","20,30 %",CENTRO
01/12/17,4.486 €/m2,"1,40 %","4,50 %","18,40 %",CENTRO
01/11/17,4.426 €/m2,"1,50 %","3,90 %","16,30 %",CENTRO
01/10/17,4.361 €/m2,"1,60 %","4,10 %","16,40 %",CENTRO
01/09/17,4.294 €/m2,"0,80 %","5,30 %","15,10 %",CENTRO
01/08/17,4.261 €/m2,"1,70 %","6,60 %","15,10 %",CENTRO
01/07/17,4.188 €/m2,"2,70 %","6,80 %","14,10 %",CENTRO
01/06/17,4.078 €/m2,"2,00 %","5,70 %","12,00 %",CENTRO
01/05/17,3.997 €/m2,"1,90 %","5,30 %","10,20 %",CENTRO
01/04/17,3.922 €/m2,"1,70 %","4,10 %","7,30 %",CENTRO
01/03/17,3.858 €/m2,"1,70 %","1,90 %","7,10 %",CENTRO
01/02/17,3.795 €/m2,"0,80 %","-0,30 %","6,70 %",CENTRO
01/01/17,3.767 €/m2,"-0,60 %","0,60 %","5,70 %",CENTRO
01/12/16,3.788 €/m2,"-0,50 %","1,50 %","6,60 %",CENTRO
01/11/16,3.805 €/m2,"1,60 %","2,80 %","7,80 %",CENTRO
01/10/16,3.745 €/m2,"0,40 %","2,00 %","7,00 %",CENTRO
01/09/16,3.731 €/m2,"0,80 %","2,40 %","8,00 %",CENTRO
01/08/16,3.703 €/m2,"0,90 %","2,10 %","7,70 %",CENTRO
01/07/16,3.671 €/m2,"0,80 %","0,40 %","7,50 %",CENTRO
01/06/16,3.643 €/m2,"0,50 %","1,20 %","7,20 %",CENTRO
01/05/16,3.626 €/m2,"-0,80 %","2,00 %","6,80 %",CENTRO
01/04/16,3.655 €/m2,"1,50 %","2,50 %","8,30 %",CENTRO
01/03/16,3.601 €/m2,"1,30 %","1,40 %","6,90 %",CENTRO
01/02/16,3.556 €/m2,"-0,20 %","0,70 %","6,70 %",CENTRO
01/01/16,3.565 €/m2,"0,40 %","1,90 %","6,90 %",CENTRO
01/12/15,3.552 €/m2,"0,60 %","2,80 %","6,60 %",CENTRO
01/11/15,3.531 €/m2,"0,90 %","2,70 %","6,10 %",CENTRO
01/10/15,3.500 €/m2,"1,30 %","2,50 %","5,00 %",CENTRO
01/09/15,3.455 €/m2,"0,50 %","1,70 %","5,00 %",CENTRO
01/08/15,3.438 €/m2,"0,70 %","1,30 %","4,60 %",CENTRO
01/07/15,3.415 €/m2,"0,50 %","1,20 %","3,90 %",CENTRO
01/06/15,3.399 €/m2,"0,10 %","0,90 %","3,30 %",CENTRO
01/05/15,3.394 €/m2,"0,60 %","1,80 %","3,20 %",CENTRO
01/04/15,3.374 €/m2,"0,20 %","1,20 %","3,10 %",CENTRO
01/03/15,3.368 €/m2,"1,00 %","1,00 %","2,90 %",CENTRO
01/02/15,3.334 €/m2,"0,00 %","0,20 %","1,70 %",CENTRO
01/01/15,3.334 €/m2,"0,00 %","0,00 %","1,90 %",CENTRO
01/12/14,3.334 €/m2,"0,20 %","1,30 %","2,30 %",CENTRO
01/11/14,3.327 €/m2,"-0,20 %","1,30 %","2,40 %",CENTRO
01/10/14,3.333 €/m2,"1,30 %","1,40 %","1,80 %",CENTRO
01/09/14,3.292 €/m2,"0,20 %","0,00 %","0,10 %",CENTRO
01/08/14,3.286 €/m2,"0,00 %","-0,10 %","1,20 %",CENTRO
01/07/14,3.286 €/m2,"-0,10 %","0,40 %","0,10 %",CENTRO
