date,precio_m2,var_mensual,var_trimest,var_anual,distrito,month,year
2018-04-01,4990,1.4,3.0,18.0,chamberi,4,2018
2018-03-01,4919,1.1,3.2,18.1,chamberi,3,2018
2018-02-01,4866,0.5,3.6,18.1,chamberi,2,2018
2018-01-01,4844,1.6,5.0,19.5,chamberi,1,2018
2017-12-01,4766,1.4,5.6,18.7,chamberi,12,2017
2017-11-01,4699,1.9,4.7,17.7,chamberi,11,2017
2017-10-01,4612,2.2,2.9,16.5,chamberi,10,2017
2017-09-01,4515,0.7,2.6,14.9,chamberi,9,2017
2017-08-01,4486,0.1,4.3,14.1,chamberi,8,2017
2017-07-01,4482,1.8,6.0,13.9,chamberi,7,2017
2017-06-01,4401,2.4,5.7,11.5,chamberi,6,2017
2017-05-01,4299,1.7,4.4,9.4,chamberi,5,2017
2017-04-01,4229,1.6,4.3,9.2,chamberi,4,2017
2017-03-01,4164,1.1,3.7,8.8,chamberi,3,2017
2017-02-01,4119,1.6,3.2,8.8,chamberi,2,2017
2017-01-01,4053,1.0,2.4,6.3,chamberi,1,2017
2016-12-01,4015,0.6,2.2,5.5,chamberi,12,2016
2016-11-01,3991,0.8,1.5,5.6,chamberi,11,2016
2016-10-01,3960,0.8,0.6,5.0,chamberi,10,2016
2016-09-01,3929,0.1,0.4,4.7,chamberi,9,2016
2016-08-01,3933,0.1,0.0,5.5,chamberi,8,2016
2016-07-01,3936,0.2,1.6,5.6,chamberi,7,2016
2016-06-01,3946,0.4,3.1,5.9,chamberi,6,2016
2016-05-01,3931,1.5,3.9,6.5,chamberi,5,2016
2016-04-01,3873,1.2,1.6,5.5,chamberi,4,2016
2016-03-01,3827,1.1,0.6,5.2,chamberi,3,2016
2016-02-01,3785,0.7,0.2,4.8,chamberi,2,2016
2016-01-01,3812,0.2,1.1,6.2,chamberi,1,2016
2015-12-01,3804,0.7,1.4,6.7,chamberi,12,2015
2015-11-01,3778,0.2,1.3,5.6,chamberi,11,2015
2015-10-01,3772,0.5,1.2,4.6,chamberi,10,2015
2015-09-01,3752,0.6,0.7,4.1,chamberi,9,2015
2015-08-01,3728,0.1,1.0,4.3,chamberi,8,2015
2015-07-01,3726,0.0,1.5,3.9,chamberi,7,2015
2015-06-01,3727,0.9,2.5,3.3,chamberi,6,2015
2015-05-01,3693,0.6,2.3,3.0,chamberi,5,2015
2015-04-01,3672,0.9,2.3,3.1,chamberi,4,2015
2015-03-01,3638,0.7,2.0,1.5,chamberi,3,2015
2015-02-01,3611,0.6,1.0,1.0,chamberi,2,2015
2015-01-01,3589,0.7,0.5,0.1,chamberi,1,2015
2014-12-01,3566,0.3,1.1,1.3,chamberi,12,2014
2014-11-01,3576,0.8,0.0,2.6,chamberi,11,2014
2014-10-01,3606,0.1,0.5,1.8,chamberi,10,2014
2014-09-01,3604,0.8,0.2,2.0,chamberi,9,2014
2014-08-01,3575,0.3,0.3,2.1,chamberi,8,2014
2014-07-01,3586,0.6,0.7,2.4,chamberi,7,2014
2014-06-01,3610,0.6,0.7,1.7,chamberi,6,2014
2014-05-01,3587,0.7,0.3,3.2,chamberi,5,2014
2014-04-01,3562,0.6,0.9,5.0,chamberi,4,2014
2014-03-01,3584,0.2,0.8,4.5,chamberi,3,2014
2014-02-01,3575,0.5,2.6,7.1,chamberi,2,2014
2014-01-01,3593,0.6,2.1,6.8,chamberi,1,2014
2013-12-01,3613,1.6,1.8,6.4,chamberi,12,2013
2013-11-01,3671,0.0,0.5,5.5,chamberi,11,2013
2013-10-01,3671,0.2,0.1,6.4,chamberi,10,2013
2013-09-01,3678,0.7,0.1,6.1,chamberi,9,2013
2013-08-01,3653,0.6,1.4,7.0,chamberi,8,2013
2013-07-01,3674,0.0,2.0,7.0,chamberi,7,2013
2013-06-01,3673,0.9,2.2,8.3,chamberi,6,2013
2013-05-01,3705,1.1,3.7,8.6,chamberi,5,2013
2013-04-01,3748,0.2,2.8,8.3,chamberi,4,2013
2013-03-01,3754,2.4,2.8,8.7,chamberi,3,2013
2013-02-01,3847,0.3,1.0,6.6,chamberi,2,2013
2013-01-01,3857,0.1,1.7,7.0,chamberi,1,2013
2012-12-01,3861,0.6,1.4,7.2,chamberi,12,2012
2012-11-01,3885,1.0,1.1,8.0,chamberi,11,2012
2012-10-01,3923,0.2,0.7,7.0,chamberi,10,2012
2012-09-01,3915,0.3,2.2,8.1,chamberi,9,2012
2012-08-01,3929,0.6,3.1,7.6,chamberi,8,2012
2012-07-01,3952,1.3,3.3,8.5,chamberi,7,2012
2012-06-01,4004,1.2,2.6,7.8,chamberi,6,2012
2012-05-01,4054,0.8,1.6,7.9,chamberi,5,2012
2012-04-01,4087,0.6,1.4,6.7,chamberi,4,2012
2012-03-01,4112,0.2,1.2,6.9,chamberi,3,2012
2023-06-01,3382,0.1,3.1,7.7,ciudad_lineal,6,2023
2023-05-01,3384,1.0,4.0,8.3,ciudad_lineal,5,2023
2023-04-01,3352,2.2,3.3,8.7,ciudad_lineal,4,2023
2023-03-01,3281,0.8,0.7,8.0,ciudad_lineal,3,2023
2023-02-01,3255,0.3,0.8,6.8,ciudad_lineal,2,2023
2023-01-01,3244,0.5,1.5,8.3,ciudad_lineal,1,2023
2022-12-01,3260,0.7,1.2,9.2,ciudad_lineal,12,2022
2022-11-01,3281,0.4,0.2,10.8,ciudad_lineal,11,2022
2022-10-01,3294,0.1,3.0,12.0,ciudad_lineal,10,2022
2022-09-01,3298,0.7,5.1,11.4,ciudad_lineal,9,2022
2022-08-01,3275,2.4,4.9,9.8,ciudad_lineal,8,2022
2022-07-01,3198,1.9,3.7,6.7,ciudad_lineal,7,2022
2022-06-01,3139,0.5,3.3,5.6,ciudad_lineal,6,2022
2022-05-01,3123,1.3,2.5,6.5,ciudad_lineal,5,2022
2022-04-01,3084,1.5,2.9,5.2,ciudad_lineal,4,2022
2022-03-01,3039,0.2,1.8,3.0,ciudad_lineal,3,2022
2022-02-01,3046,1.7,2.8,3.1,ciudad_lineal,2,2022
2022-01-01,2996,0.4,1.9,2.3,ciudad_lineal,1,2022
2021-12-01,2985,0.8,0.8,2.0,ciudad_lineal,12,2021
2021-11-01,2962,0.7,0.7,1.0,ciudad_lineal,11,2021
2021-10-01,2941,0.7,1.9,0.3,ciudad_lineal,10,2021
2021-09-01,2962,0.7,0.4,0.4,ciudad_lineal,9,2021
2021-08-01,2983,0.5,1.7,0.3,ciudad_lineal,8,2021
2021-07-01,2998,0.8,2.3,1.0,ciudad_lineal,7,2021
2021-06-01,2974,1.4,0.8,1.0,ciudad_lineal,6,2021
2021-05-01,2934,0.1,0.7,3.9,ciudad_lineal,5,2021
2021-04-01,2931,0.7,0.1,2.4,ciudad_lineal,4,2021
2021-03-01,2951,0.2,0.9,1.8,ciudad_lineal,3,2021
2021-02-01,2956,1.0,0.7,1.7,ciudad_lineal,2,2021
2021-01-01,2928,0.1,0.7,2.6,ciudad_lineal,1,2021
2020-12-01,2926,0.3,1.7,2.7,ciudad_lineal,12,2020
2020-11-01,2934,0.5,1.3,2.7,ciudad_lineal,11,2020
2020-10-01,2949,0.9,0.7,2.6,ciudad_lineal,10,2020
2020-09-01,2975,0.0,1.0,2.6,ciudad_lineal,9,2020
2020-08-01,2974,0.2,2.6,3.8,ciudad_lineal,8,2020
2020-07-01,2969,1.2,1.1,3.9,ciudad_lineal,7,2020
2020-06-01,3005,1.6,0.0,2.2,ciudad_lineal,6,2020
2020-05-01,3054,1.7,1.6,0.2,ciudad_lineal,5,2020
2020-04-01,3002,0.1,0.1,1.7,ciudad_lineal,4,2020
2020-03-01,3005,0.0,0.1,1.1,ciudad_lineal,3,2020
2020-02-01,3006,0.0,0.3,0.7,ciudad_lineal,2,2020
2020-01-01,3006,0.1,0.7,0.5,ciudad_lineal,1,2020
2019-12-01,3008,0.3,1.5,0.7,ciudad_lineal,12,2019
2019-11-01,3016,0.4,2.4,2.6,ciudad_lineal,11,2019
2019-10-01,3027,0.9,2.0,3.3,ciudad_lineal,10,2019
2019-09-01,3055,1.1,0.6,4.7,ciudad_lineal,9,2019
2019-08-01,3090,0.0,1.0,4.8,ciudad_lineal,8,2019
2019-07-01,3089,0.5,1.1,5.6,ciudad_lineal,7,2019
2019-06-01,3073,0.4,1.1,7.2,ciudad_lineal,6,2019
2019-05-01,3060,0.2,1.1,8.8,ciudad_lineal,5,2019
2019-04-01,3055,0.6,1.1,10.1,ciudad_lineal,4,2019
2019-03-01,3038,0.4,1.7,10.5,ciudad_lineal,3,2019
2019-02-01,3027,0.1,2.9,12.9,ciudad_lineal,2,2019
2019-01-01,3022,1.2,3.1,15.8,ciudad_lineal,1,2019
2018-12-01,2988,1.6,2.4,15.4,ciudad_lineal,12,2018
2018-11-01,2941,0.4,0.2,13.6,ciudad_lineal,11,2018
2018-10-01,2930,0.4,0.2,13.3,ciudad_lineal,10,2018
2018-09-01,2918,1.0,1.8,13.7,ciudad_lineal,9,2018
2018-08-01,2947,0.8,4.8,15.9,ciudad_lineal,8,2018
2018-07-01,2924,2.0,5.4,15.2,ciudad_lineal,7,2018
2018-06-01,2866,1.9,4.2,14.3,ciudad_lineal,6,2018
2018-05-01,2811,1.3,4.8,13.3,ciudad_lineal,5,2018
2018-04-01,2775,0.9,6.4,12.9,ciudad_lineal,4,2018
2018-03-01,2750,2.6,6.2,12.7,ciudad_lineal,3,2018
2018-02-01,2681,2.8,3.6,9.8,ciudad_lineal,2,2018
2018-01-01,2609,0.8,0.9,9.1,ciudad_lineal,1,2018
2017-12-01,2589,0.0,0.9,7.1,ciudad_lineal,12,2017
2017-11-01,2589,0.1,1.8,5.4,ciudad_lineal,11,2017
2017-10-01,2586,0.8,1.9,5.5,ciudad_lineal,10,2017
2017-09-01,2566,0.9,2.3,6.2,ciudad_lineal,9,2017
2017-08-01,2544,0.2,2.5,6.1,ciudad_lineal,8,2017
2017-07-01,2538,1.2,3.3,5.4,ciudad_lineal,7,2017
2017-06-01,2507,1.0,2.8,4.0,ciudad_lineal,6,2017
2017-05-01,2482,1.0,1.7,2.4,ciudad_lineal,5,2017
2017-04-01,2458,0.7,2.7,1.2,ciudad_lineal,4,2017
2017-03-01,2440,0.1,0.9,1.0,ciudad_lineal,3,2017
2017-02-01,2441,2.0,0.7,1.3,ciudad_lineal,2,2017
2017-01-01,2393,1.0,2.3,0.2,ciudad_lineal,1,2017
2016-12-01,2418,1.6,0.1,0.6,ciudad_lineal,12,2016
2016-11-01,2457,0.3,2.5,1.7,ciudad_lineal,11,2016
2016-10-01,2450,1.4,1.7,1.4,ciudad_lineal,10,2016
2016-09-01,2416,0.8,0.2,0.3,ciudad_lineal,9,2016
2016-08-01,2397,0.5,1.1,0.6,ciudad_lineal,8,2016
2016-07-01,2409,0.0,0.7,0.5,ciudad_lineal,7,2016
2016-06-01,2410,0.5,0.2,2.1,ciudad_lineal,6,2016
2016-05-01,2423,0.2,0.5,1.1,ciudad_lineal,5,2016
2016-04-01,2427,0.5,1.3,1.1,ciudad_lineal,4,2016
2016-03-01,2416,0.2,0.5,1.7,ciudad_lineal,3,2016
2016-02-01,2410,0.6,0.2,1.5,ciudad_lineal,2,2016
2016-01-01,2397,0.3,0.8,2.4,ciudad_lineal,1,2016
2015-12-01,2404,0.4,0.1,0.4,ciudad_lineal,12,2015
2015-11-01,2415,0.0,0.1,1.5,ciudad_lineal,11,2015
2015-10-01,2415,0.3,0.2,2.4,ciudad_lineal,10,2015
2015-09-01,2407,0.2,2.2,2.5,ciudad_lineal,9,2015
2015-08-01,2412,0.3,1.5,0.7,ciudad_lineal,8,2015
2015-07-01,2420,1.7,1.4,0.0,ciudad_lineal,7,2015
2015-06-01,2461,0.5,0.1,1.6,ciudad_lineal,6,2015
2015-05-01,2450,0.2,0.1,1.2,ciudad_lineal,5,2015
2015-04-01,2455,0.1,0.1,0.6,ciudad_lineal,4,2015
2015-03-01,2459,0.5,1.8,0.6,ciudad_lineal,3,2015
2015-02-01,2446,0.4,0.2,1.7,ciudad_lineal,2,2015
2015-01-01,2457,1.8,0.7,1.9,ciudad_lineal,1,2015
2014-12-01,2414,1.5,2.3,3.9,ciudad_lineal,12,2014
2014-11-01,2451,0.9,2.3,2.4,ciudad_lineal,11,2014
2014-10-01,2474,0.2,2.2,1.5,ciudad_lineal,10,2014
2014-09-01,2470,3.1,1.3,1.8,ciudad_lineal,9,2014
2014-08-01,2396,1.0,3.3,4.0,ciudad_lineal,8,2014
2014-07-01,2421,3.2,2.0,3.8,ciudad_lineal,7,2014
2014-06-01,2502,0.9,1.2,0.8,ciudad_lineal,6,2014
2014-05-01,2479,0.3,0.4,2.7,ciudad_lineal,5,2014
2014-04-01,2470,0.1,1.3,2.2,ciudad_lineal,4,2014
2014-03-01,2473,0.7,1.6,3.4,ciudad_lineal,3,2014
2014-02-01,2490,0.6,0.9,2.0,ciudad_lineal,2,2014
2014-01-01,2504,0.3,0.3,3.6,ciudad_lineal,1,2014
2013-12-01,2512,0.0,0.1,4.7,ciudad_lineal,12,2013
2013-11-01,2512,0.0,0.7,6.3,ciudad_lineal,11,2013
2013-10-01,2512,0.1,0.1,8.0,ciudad_lineal,10,2013
2013-09-01,2516,0.8,0.2,9.0,ciudad_lineal,9,2013
2013-08-01,2495,0.8,2.0,10.2,ciudad_lineal,8,2013
2013-07-01,2515,0.2,0.4,10.6,ciudad_lineal,7,2013
2013-06-01,2521,1.0,1.5,10.5,ciudad_lineal,6,2013
2013-05-01,2547,0.9,0.3,11.2,ciudad_lineal,5,2013
2013-04-01,2525,1.4,2.8,11.9,ciudad_lineal,4,2013
2013-03-01,2560,0.8,2.9,13.7,ciudad_lineal,3,2013
2013-02-01,2539,2.3,5.3,15.3,ciudad_lineal,2,2013
2013-01-01,2598,1.5,4.9,14.8,ciudad_lineal,1,2013
2012-12-01,2637,1.7,4.6,13.4,ciudad_lineal,12,2012
2012-11-01,2682,1.8,3.4,11.3,ciudad_lineal,11,2012
2012-10-01,2732,1.2,2.9,11.3,ciudad_lineal,10,2012
2012-09-01,2764,0.5,1.9,9.8,ciudad_lineal,9,2012
2012-08-01,2777,1.2,3.2,9.6,ciudad_lineal,8,2012
2012-07-01,2812,0.2,1.9,9.8,ciudad_lineal,7,2012
2012-06-01,2818,1.7,5.0,10.9,ciudad_lineal,6,2012
2012-05-01,2868,0.0,4.3,9.6,ciudad_lineal,5,2012
2012-04-01,2866,3.4,6.0,9.8,ciudad_lineal,4,2012
2012-03-01,2966,1.0,2.6,7.3,ciudad_lineal,3,2012
2023-06-01,3831,0.2,1.5,2.7,fuencarral,6,2023
2023-05-01,3825,0.6,1.8,3.0,fuencarral,5,2023
2023-04-01,3803,0.8,0.8,1.8,fuencarral,4,2023
2023-03-01,3775,0.5,0.9,1.0,fuencarral,3,2023
2023-02-01,3758,0.4,2.1,1.3,fuencarral,2,2023
2023-01-01,3774,0.9,1.6,3.4,fuencarral,1,2023
2022-12-01,3808,0.7,1.0,5.0,fuencarral,12,2022
2022-11-01,3837,0.0,1.8,6.7,fuencarral,11,2022
2022-10-01,3836,1.8,2.7,7.0,fuencarral,10,2022
2022-09-01,3770,0.0,1.0,5.1,fuencarral,9,2022
2022-08-01,3769,0.9,1.5,5.4,fuencarral,8,2022
2022-07-01,3734,0.1,0.0,5.1,fuencarral,7,2022
2022-06-01,3732,0.5,0.2,5.1,fuencarral,6,2022
2022-05-01,3715,0.5,0.1,5.5,fuencarral,5,2022
2022-04-01,3735,0.1,2.3,5.6,fuencarral,4,2022
2022-03-01,3738,0.8,3.1,5.9,fuencarral,3,2022
2022-02-01,3710,1.6,3.2,6.5,fuencarral,2,2022
2022-01-01,3649,0.6,1.7,5.1,fuencarral,1,2022
2021-12-01,3626,0.9,1.1,3.7,fuencarral,12,2021
2021-11-01,3594,0.2,0.5,2.2,fuencarral,11,2021
2021-10-01,3587,0.0,1.0,2.1,fuencarral,10,2021
2021-09-01,3588,0.3,1.0,2.1,fuencarral,9,2021
2021-08-01,3577,0.7,1.5,1.1,fuencarral,8,2021
2021-07-01,3553,0.0,0.4,0.3,fuencarral,7,2021
2021-06-01,3552,0.8,0.6,0.7,fuencarral,6,2021
2021-05-01,3522,0.4,1.1,2.4,fuencarral,5,2021
2021-04-01,3538,0.2,1.9,2.0,fuencarral,4,2021
2021-03-01,3531,1.3,0.9,1.1,fuencarral,3,2021
2021-02-01,3484,0.4,0.9,1.4,fuencarral,2,2021
2021-01-01,3471,0.8,1.2,1.9,fuencarral,1,2021
2020-12-01,3498,0.5,0.4,1.8,fuencarral,12,2020
2020-11-01,3516,0.1,0.7,1.0,fuencarral,11,2020
2020-10-01,3512,0.0,1.5,0.3,fuencarral,10,2020
2020-09-01,3514,0.7,1.8,0.5,fuencarral,9,2020
2020-08-01,3539,0.7,1.9,1.7,fuencarral,8,2020
2020-07-01,3564,0.4,1.3,2.9,fuencarral,7,2020
2020-06-01,3578,0.8,0.2,4.2,fuencarral,6,2020
2020-05-01,3608,0.0,2.1,4.7,fuencarral,5,2020
2020-04-01,3610,1.1,2.0,5.5,fuencarral,4,2020
2020-03-01,3569,1.0,0.2,5.2,fuencarral,3,2020
2020-02-01,3533,0.1,0.6,4.6,fuencarral,2,2020
2020-01-01,3537,0.7,0.4,5.1,fuencarral,1,2020
2019-12-01,3561,0.2,1.9,5.7,fuencarral,12,2019
2019-11-01,3553,0.9,2.2,5.8,fuencarral,11,2019
2019-10-01,3522,0.7,1.7,5.3,fuencarral,10,2019
2019-09-01,3496,0.5,1.8,5.4,fuencarral,9,2019
2019-08-01,3478,0.4,0.9,5.2,fuencarral,8,2019
2019-07-01,3464,0.9,1.2,5.5,fuencarral,7,2019
2019-06-01,3433,0.4,1.1,5.5,fuencarral,6,2019
2019-05-01,3446,0.7,2.1,6.5,fuencarral,5,2019
2019-04-01,3423,0.8,1.7,6.4,fuencarral,4,2019
2019-03-01,3395,0.5,0.8,6.9,fuencarral,3,2019
2019-02-01,3376,0.3,0.5,7.1,fuencarral,2,2019
2019-01-01,3365,0.1,0.6,7.9,fuencarral,1,2019
2018-12-01,3369,0.3,1.6,8.8,fuencarral,12,2018
2018-11-01,3358,0.4,1.6,10.2,fuencarral,11,2018
2018-10-01,3343,0.8,1.8,10.6,fuencarral,10,2018
2018-09-01,3317,0.3,2.0,10.1,fuencarral,9,2018
2018-08-01,3307,0.7,2.2,9.4,fuencarral,8,2018
2018-07-01,3284,1.0,2.1,9.6,fuencarral,7,2018
2018-06-01,3253,0.6,2.5,9.3,fuencarral,6,2018
2018-05-01,3235,0.6,2.6,10.5,fuencarral,5,2018
2018-04-01,3217,1.3,3.2,10.1,fuencarral,4,2018
2018-03-01,3174,0.7,2.5,8.8,fuencarral,3,2018
2018-02-01,3154,1.2,3.4,9.3,fuencarral,2,2018
2018-01-01,3117,0.7,3.1,8.1,fuencarral,1,2018
2017-12-01,3097,1.6,2.8,7.4,fuencarral,12,2017
2017-11-01,3049,0.8,0.8,6.0,fuencarral,11,2017
2017-10-01,3024,0.4,0.9,6.7,fuencarral,10,2017
2017-09-01,3013,0.4,1.3,6.9,fuencarral,9,2017
2017-08-01,3024,0.9,3.3,8.0,fuencarral,8,2017
2017-07-01,2998,0.8,2.6,7.3,fuencarral,7,2017
2017-06-01,2975,1.7,1.9,5.7,fuencarral,6,2017
2017-05-01,2926,0.1,1.5,3.4,fuencarral,5,2017
2017-04-01,2922,0.1,1.3,3.6,fuencarral,4,2017
2017-03-01,2919,1.2,1.2,4.0,fuencarral,3,2017
2017-02-01,2884,0.0,0.2,3.4,fuencarral,2,2017
2017-01-01,2884,0.0,1.7,4.5,fuencarral,1,2017
2016-12-01,2884,0.2,2.3,4.1,fuencarral,12,2016
2016-11-01,2877,1.5,2.8,4.1,fuencarral,11,2016
2016-10-01,2835,0.6,1.4,3.0,fuencarral,10,2016
2016-09-01,2819,0.7,0.1,2.9,fuencarral,9,2016
2016-08-01,2799,0.2,1.1,2.4,fuencarral,8,2016
2016-07-01,2794,0.7,1.0,1.1,fuencarral,7,2016
2016-06-01,2815,0.5,0.3,0.4,fuencarral,6,2016
2016-05-01,2831,0.3,1.5,1.1,fuencarral,5,2016
2016-04-01,2822,0.5,2.2,1.5,fuencarral,4,2016
2016-03-01,2807,0.7,1.3,0.9,fuencarral,3,2016
2016-02-01,2788,1.0,0.8,0.2,fuencarral,2,2016
2016-01-01,2761,0.3,0.3,0.0,fuencarral,1,2016
2015-12-01,2770,0.2,1.2,1.1,fuencarral,12,2015
2015-11-01,2765,0.4,1.1,1.0,fuencarral,11,2015
2015-10-01,2753,0.5,0.4,1.3,fuencarral,10,2015
2015-09-01,2739,0.2,2.3,0.3,fuencarral,9,2015
2015-08-01,2734,1.1,2.4,0.8,fuencarral,8,2015
2015-07-01,2764,1.4,0.6,1.3,fuencarral,7,2015
2015-06-01,2804,0.1,0.8,2.0,fuencarral,6,2015
2015-05-01,2801,0.8,0.7,1.7,fuencarral,5,2015
2015-04-01,2779,0.1,0.7,1.4,fuencarral,4,2015
2015-03-01,2782,0.0,1.5,0.8,fuencarral,3,2015
2015-02-01,2782,0.8,1.6,0.0,fuencarral,2,2015
2015-01-01,2761,0.8,1.6,1.1,fuencarral,1,2015
2014-12-01,2740,0.1,0.3,2.1,fuencarral,12,2014
2014-11-01,2737,0.7,0.9,3.9,fuencarral,11,2014
2014-10-01,2717,0.5,0.3,4.6,fuencarral,10,2014
2014-09-01,2731,0.7,0.6,4.3,fuencarral,9,2014
2014-08-01,2713,0.5,1.5,2.9,fuencarral,8,2014
2014-07-01,2727,0.8,0.5,3.3,fuencarral,7,2014
2014-06-01,2749,0.2,0.4,3.3,fuencarral,6,2014
2014-05-01,2754,0.5,1.0,3.6,fuencarral,5,2014
2014-04-01,2740,0.7,1.9,4.8,fuencarral,4,2014
2014-03-01,2760,0.8,1.4,5.1,fuencarral,3,2014
2014-02-01,2783,0.4,2.4,4.1,fuencarral,2,2014
2014-01-01,2793,0.2,1.9,4.7,fuencarral,1,2014
2013-12-01,2799,1.8,1.9,5.5,fuencarral,12,2013
2013-11-01,2850,0.1,2.0,5.2,fuencarral,11,2013
2013-10-01,2847,0.2,1.0,5.9,fuencarral,10,2013
2013-09-01,2854,2.1,0.4,5.1,fuencarral,9,2013
2013-08-01,2794,0.9,2.2,7.0,fuencarral,8,2013
2013-07-01,2819,0.8,2.1,6.9,fuencarral,7,2013
2013-06-01,2843,0.5,2.3,6.7,fuencarral,6,2013
2013-05-01,2858,0.7,1.5,8.2,fuencarral,5,2013
2013-04-01,2879,1.0,1.8,8.1,fuencarral,4,2013
2013-03-01,2909,0.3,1.8,9.3,fuencarral,3,2013
2013-02-01,2901,1.1,3.5,10.4,fuencarral,2,2013
2013-01-01,2932,1.0,3.1,10.2,fuencarral,1,2013
2012-12-01,2962,1.4,1.5,9.6,fuencarral,12,2012
2012-11-01,3006,0.7,0.0,9.1,fuencarral,11,2012
2012-10-01,3026,0.6,0.1,8.8,fuencarral,10,2012
2012-09-01,3008,0.1,1.3,9.9,fuencarral,9,2012
2012-08-01,3005,0.8,3.5,9.9,fuencarral,8,2012
2012-07-01,3029,0.5,3.3,9.6,fuencarral,7,2012
2012-06-01,3046,2.2,5.1,9.8,fuencarral,6,2012
2012-05-01,3114,0.6,3.9,7.8,fuencarral,5,2012
2012-04-01,3134,2.3,4.0,7.4,fuencarral,4,2012
2012-03-01,3209,0.9,2.1,5.3,fuencarral,3,2012
2023-06-01,3984,2.1,4.4,1.0,hortaleza,6,2023
2023-05-01,3900,0.9,1.8,1.0,hortaleza,5,2023
2023-04-01,3865,1.3,1.8,2.2,hortaleza,4,2023
2023-03-01,3816,0.4,0.9,3.3,hortaleza,3,2023
2023-02-01,3832,0.9,1.9,0.8,hortaleza,2,2023
2023-01-01,3797,1.4,3.2,0.4,hortaleza,1,2023
2022-12-01,3850,1.4,2.0,1.6,hortaleza,12,2022
2022-11-01,3905,0.5,1.0,2.7,hortaleza,11,2022
2022-10-01,3923,0.1,1.1,1.9,hortaleza,10,2022
2022-09-01,3927,0.4,0.4,1.6,hortaleza,9,2022
2022-08-01,3944,0.6,0.1,3.2,hortaleza,8,2022
2022-07-01,3967,0.6,0.4,4.5,hortaleza,7,2022
2022-06-01,3944,0.1,0.0,5.1,hortaleza,6,2022
2022-05-01,3939,0.3,2.0,5.3,hortaleza,5,2022
2022-04-01,3950,0.1,3.6,7.3,hortaleza,4,2022
2022-03-01,3946,2.1,4.2,8.9,hortaleza,3,2022
2022-02-01,3863,1.3,1.6,6.0,hortaleza,2,2022
2022-01-01,3814,0.7,0.9,4.7,hortaleza,1,2022
2021-12-01,3788,0.4,2.0,2.9,hortaleza,12,2021
2021-11-01,3803,1.2,0.5,3.8,hortaleza,11,2021
2021-10-01,3849,0.4,1.4,5.8,hortaleza,10,2021
2021-09-01,3864,1.1,3.0,5.8,hortaleza,9,2021
2021-08-01,3823,0.7,2.2,3.9,hortaleza,8,2021
2021-07-01,3797,1.2,3.1,1.7,hortaleza,7,2021
2021-06-01,3752,0.4,3.6,0.7,hortaleza,6,2021
2021-05-01,3739,1.6,2.6,0.7,hortaleza,5,2021
2021-04-01,3681,1.6,1.1,2.0,hortaleza,4,2021
2021-03-01,3623,0.6,1.6,3.3,hortaleza,3,2021
2021-02-01,3646,0.1,0.5,2.7,hortaleza,2,2021
2021-01-01,3641,1.1,0.1,1.4,hortaleza,1,2021
2020-12-01,3683,0.5,0.8,1.5,hortaleza,12,2020
2020-11-01,3664,0.7,0.4,0.9,hortaleza,11,2020
2020-10-01,3637,0.4,2.5,0.9,hortaleza,10,2020
2020-09-01,3652,0.7,2.0,0.0,hortaleza,9,2020
2020-08-01,3678,1.4,1.0,0.8,hortaleza,8,2020
2020-07-01,3732,0.1,0.7,1.1,hortaleza,7,2020
2020-06-01,3728,0.3,0.5,0.4,hortaleza,6,2020
2020-05-01,3715,1.1,0.8,1.2,hortaleza,5,2020
2020-04-01,3757,0.3,1.7,2.0,hortaleza,4,2020
2020-03-01,3745,0.0,3.2,0.7,hortaleza,3,2020
2020-02-01,3746,1.4,3.1,0.7,hortaleza,2,2020
2020-01-01,3694,1.8,0.7,0.9,hortaleza,1,2020
2019-12-01,3629,0.1,0.7,0.8,hortaleza,12,2019
2019-11-01,3633,1.0,0.4,0.9,hortaleza,11,2019
2019-10-01,3669,0.4,0.6,0.6,hortaleza,10,2019
2019-09-01,3653,0.1,1.6,0.5,hortaleza,9,2019
2019-08-01,3649,1.2,0.6,0.3,hortaleza,8,2019
2019-07-01,3693,0.5,0.2,3.1,hortaleza,7,2019
2019-06-01,3713,1.1,0.2,7.8,hortaleza,6,2019
2019-05-01,3672,0.3,1.3,6.3,hortaleza,5,2019
2019-04-01,3684,1.0,1.2,8.7,hortaleza,4,2019
2019-03-01,3720,0.0,1.7,12.1,hortaleza,3,2019
2019-02-01,3721,0.2,1.5,13.0,hortaleza,2,2019
2019-01-01,3729,1.9,1.0,15.0,hortaleza,1,2019
2018-12-01,3659,0.2,0.4,15.2,hortaleza,12,2018
2018-11-01,3666,0.7,0.2,16.5,hortaleza,11,2018
2018-10-01,3693,0.5,3.1,17.8,hortaleza,10,2018
2018-09-01,3673,0.4,6.6,18.8,hortaleza,9,2018
2018-08-01,3658,2.2,5.9,19.2,hortaleza,8,2018
2018-07-01,3580,3.9,5.6,17.9,hortaleza,7,2018
2018-06-01,3446,0.2,3.8,14.4,hortaleza,6,2018
2018-05-01,3454,1.9,4.9,15.9,hortaleza,5,2018
2018-04-01,3391,2.2,4.6,14.2,hortaleza,4,2018
2018-03-01,3318,0.8,4.5,11.6,hortaleza,3,2018
2018-02-01,3293,1.6,4.6,11.8,hortaleza,2,2018
2018-01-01,3241,2.0,3.4,11.5,hortaleza,1,2018
2017-12-01,3177,0.9,2.7,9.1,hortaleza,12,2017
